iter,ns,epot,ekin,etot,T,ext_force_x_atom0,ext_force_x_atom1026,molecular_extension,t
6690000,6.6899999999999995,[-752.9789810180664],[1033.85131836],[280.87233734],[337.71999305],8.5527925491333,-9.219754219055176,61.29070281982422,150624.77582073212
6695000,6.694999999999999,[-806.9704627990723],[1044.40148926],[237.43102646],[341.16633352],8.522506713867188,-8.734381675720215,62.65614318847656,150724.46768260002
6700000,6.699999999999999,[-646.8215827941895],[1032.57922363],[385.75764084],[337.30444798],9.190625190734863,-8.003218650817871,62.89004898071289,150824.24068379402
6705000,6.705,[-868.465934753418],[999.45300293],[130.98706818],[326.48336875],9.046956062316895,-8.440329551696777,62.23273849487305,150924.20318365097
6710000,6.71,[-550.972297668457],[1056.82714844],[505.85485077],[345.22532485],9.027953147888184,-8.534811973571777,62.120330810546875,151024.08575582504
6715000,6.715,[-770.0934867858887],[971.51391602],[201.42042923],[317.35672929],8.817904472351074,-8.994336128234863,61.57293701171875,151123.87198328972
6720000,6.72,[-801.5893173217773],[973.63421631],[172.04489899],[318.04935093],8.92467212677002,-8.520090103149414,62.567928314208984,151223.89382195473
6725000,6.725,[-1186.717155456543],[992.45678711],[-194.26036835],[324.19797053],8.964561462402344,-8.578150749206543,62.39934539794922,151323.9359974861
6730000,6.7299999999999995,[-1231.9033317565918],[980.17071533],[-251.73261642],[320.18457712],8.960685729980469,-8.679529190063477,62.23188400268555,151424.24530887604
6735000,6.734999999999999,[-657.7569580078125],[950.37664795],[292.61968994],[310.45198593],8.9613676071167,-8.51449203491211,62.71906280517578,151524.494024992
6740000,6.739999999999999,[-1009.8030776977539],[1002.32617188],[-7.47690582],[327.42192401],8.578681945800781,-8.882275581359863,62.83261489868164,151624.08267235756
6745000,6.745,[-949.9187889099121],[999.79040527],[49.87161636],[326.59358529],8.825505256652832,-8.655375480651855,62.859100341796875,151723.6530585289
6750000,6.75,[-1269.6001052856445],[1010.28936768],[-259.31073761],[330.02319789],9.265451431274414,-8.437921524047852,62.37916564941406,151823.45603179932
6755000,6.755,[-124.76196670532227],[998.1385498],[873.3765831],[326.05398679],9.338479995727539,-8.558056831359863,61.97254943847656,151922.93528962135
6760000,6.76,[-428.83613204956055],[1003.86572266],[575.02959061],[327.92483683],9.367121696472168,-8.570942878723145,61.94502258300781,152022.84651875496
6765000,6.765,[-607.3954162597656],[1018.32806396],[410.93264771],[332.64913492],9.167236328125,-8.361372947692871,63.04495620727539,152121.95482754707
6770000,6.77,[-1207.1666259765625],[1006.25061035],[-200.91601562],[328.70388914],9.052611351013184,-8.809121131896973,62.28844451904297,152221.5311203003
6775000,6.7749999999999995,[-830.7951583862305],[996.3147583],[165.51959991],[325.45822332],8.98651123046875,-8.820098876953125,62.502540588378906,152321.2597708702
6780000,6.779999999999999,[-1216.3365478515625],[999.23248291],[-217.10406494],[326.41133323],9.010741233825684,-9.204629898071289,61.55693435668945,152420.4713704586
6785000,6.784999999999999,[-785.4766502380371],[997.09649658],[211.61984634],[325.71358755],9.101895332336426,-8.819788932800293,62.36744689941406,152519.71949744225
6790000,6.79,[-466.7536926269531],[1004.94726562],[538.193573],[328.27813588],9.06497859954834,-9.05677318572998,61.943572998046875,152618.79853081703
6795000,6.795,[-567.8905410766602],[1025.60778809],[457.71724701],[335.02714454],8.9629487991333,-9.05173397064209,62.28753662109375,152718.35432624817
6800000,6.8,[-922.2874145507812],[1009.14941406],[86.86199951],[329.65081831],8.971905708312988,-9.386317253112793,61.504981994628906,152817.96732735634
6805000,6.805,[-925.1322021484375],[973.87322998],[48.74102783],[318.12742763],8.9427490234375,-9.079364776611328,62.421546936035156,152917.83557081223
6810000,6.81,[-511.65930938720703],[998.68127441],[487.02196503],[326.23127433],8.7919282913208,-9.13532543182373,62.73499298095703,153017.5476269722
6815000,6.8149999999999995,[-737.2232627868652],[943.04986572],[205.82660294],[308.05860421],8.71245002746582,-9.379892349243164,62.398563385009766,153117.311750412
6820000,6.819999999999999,[-786.5965957641602],[988.05749512],[201.46089935],[322.76088878],8.556756973266602,-9.473372459411621,62.63038635253906,153217.2339799404
6825000,6.824999999999999,[-1002.7852096557617],[1001.25012207],[-1.53508759],[327.07041938],8.560503005981445,-9.358511924743652,62.98447036743164,153316.85168004036
6830000,6.83,[-613.7585220336914],[1035.46191406],[421.70339203],[338.24611355],8.625948905944824,-8.269119262695312,65.6206283569336,153415.311576128
6835000,6.835,[-874.9192504882812],[1080.44238281],[205.52313232],[352.93952577],8.315444946289062,-8.187151908874512,66.67810821533203,153512.33489513397
6840000,6.84,[-405.7464065551758],[1048.83325195],[643.0868454],[342.61402222],8.612540245056152,-7.822648525238037,66.92292022705078,153608.766610384
6845000,6.845,[-596.6905670166016],[994.15686035],[397.46629333],[324.75331995],8.495146751403809,-8.125845909118652,66.53470611572266,153705.10604906082
6850000,6.85,[-681.1640129089355],[956.56518555],[275.40117264],[312.47354632],8.776949882507324,-8.184883117675781,65.75889587402344,153802.7995209694
6855000,6.8549999999999995,[-852.6149864196777],[1040.7052002],[188.09021378],[339.95889615],8.615620613098145,-8.581686019897461,65.24650573730469,153900.4211473465
6860000,6.859999999999999,[-990.3675346374512],[1015.53674316],[25.16920853],[331.73731634],8.222357749938965,-8.531004905700684,66.43266296386719,153997.82405018806
6865000,6.864999999999999,[-703.6740226745605],[977.02386475],[273.34984207],[319.15662045],8.411595344543457,-8.324300765991211,66.55261993408203,154095.91559267044
6870000,6.87,[-825.4851875305176],[1033.71630859],[208.23112106],[337.67589048],8.589009284973145,-8.396738052368164,66.00428771972656,154193.62326145172
6875000,6.875,[-647.5899391174316],[997.49621582],[349.9062767],[325.84416066],8.574119567871094,-8.142450332641602,66.75352478027344,154292.18695020676
6880000,6.88,[-701.0557861328125],[1004.9006958],[303.84490967],[328.26292328],8.907320976257324,-8.572249412536621,64.92231750488281,154390.32350373268
6885000,6.885,[-593.7213287353516],[993.37640381],[399.65507507],[324.49837441],8.37615966796875,-8.52949047088623,66.43341064453125,154488.60831427574
6890000,6.89,[-570.5502624511719],[975.19787598],[404.64761353],[318.56013921],8.551034927368164,-8.762072563171387,65.49105834960938,154587.01051688194
6895000,6.895,[-169.8213005065918],[979.22753906],[809.40623856],[319.87647722],8.235206604003906,-8.432841300964355,67.18000793457031,154684.73945474625
6900000,6.8999999999999995,[-699.315975189209],[1043.43640137],[344.12042618],[340.85107593],8.455479621887207,-8.395615577697754,66.7986831665039,154782.80840969086
6905000,6.904999999999999,[-849.5863494873047],[997.27062988],[147.6842804],[325.77047029],8.65416431427002,-8.524040222167969,66.05720520019531,154880.95728468895
6910000,6.909999999999999,[-825.4926528930664],[990.17797852],[164.68532562],[323.45357024],8.826723098754883,-8.290993690490723,66.28471374511719,154979.01368522644
6915000,6.915,[-719.4423294067383],[1053.73461914],[334.29228973],[344.21511288],8.96013355255127,-8.059684753417969,66.60575866699219,155076.93563342094
6920000,6.92,[-1029.784568786621],[1042.95446777],[13.16989899],[340.69364652],8.447626113891602,-8.725646018981934,66.29841613769531,155174.84105801582
6925000,6.925,[-523.8943176269531],[1021.48474121],[497.59042358],[333.68030158],8.779106140136719,-8.364315032958984,66.44933319091797,155273.32520484924
6930000,6.93,[-626.7374572753906],[1085.74682617],[459.0093689],[354.67228612],8.871874809265137,-8.351696968078613,66.32525634765625,155371.51805520058
6935000,6.935,[-794.3458480834961],[1006.71124268],[212.36539459],[328.85436024],8.770825386047363,-8.554366111755371,66.14749908447266,155469.4057455063
6940000,6.9399999999999995,[-991.8603324890137],[996.62072754],[4.76039505],[325.55817186],8.883023262023926,-8.249640464782715,66.70510864257812,155567.81220126152
6945000,6.944999999999999,[-1069.2696228027344],[1044.84436035],[-24.42526245],[341.3110027],9.245462417602539,-8.089605331420898,66.27539825439453,155666.00699186325
6950000,6.949999999999999,[-586.3014183044434],[987.23461914],[400.93320084],[322.49208643],9.16399097442627,-8.278778076171875,66.08243560791016,155764.021235466
6955000,6.955,[-851.6353988647461],[990.99926758],[139.36386871],[323.72185421],8.966586112976074,-8.54914379119873,65.97632598876953,155861.95409178734
6960000,6.96,[-676.2887229919434],[982.00708008],[305.71835709],[320.78444779],8.816008567810059,-8.325828552246094,66.98735046386719,155960.1154665947
6965000,6.965,[-594.8378829956055],[991.98382568],[397.14594269],[324.04347198],9.028848648071289,-8.23102855682373,66.76854705810547,156058.6217188835
6970000,6.97,[-790.5509338378906],[1009.59954834],[219.0486145],[329.79786009],9.351943016052246,-8.239500045776367,66.01593017578125,156156.9085071087
6975000,6.975,[-844.9546127319336],[1018.23059082],[173.27597809],[332.61729414],8.91741943359375,-8.805458068847656,65.76363372802734,156254.94930696487
6980000,6.9799999999999995,[-516.6911582946777],[987.21557617],[470.52441788],[322.48586581],8.866459846496582,-8.586962699890137,66.51356506347656,156353.1964070797
6985000,6.984999999999999,[-763.1094970703125],[1018.61395264],[255.50445557],[332.7425239],8.443015098571777,-9.175457954406738,66.17723083496094,156451.28956007957
6990000,6.989999999999999,[-943.9345436096191],[1049.6114502],[105.67690659],[342.86823005],8.300814628601074,-9.212919235229492,66.51537322998047,156549.40742111206
6995000,6.995,[-612.9558029174805],[1025.36889648],[412.41309357],[334.94910772],8.109631538391113,-9.295202255249023,66.86392211914062,156647.56798362732
7000000,7.0,[-437.97467041015625],[1014.6126709],[576.63800049],[331.43545699],8.24858570098877,-8.769593238830566,67.90685272216797,156745.74793195724
7005000,7.005,[-519.9302406311035],[1069.81982422],[549.88958359],[349.46953898],8.453692436218262,-8.6976957321167,67.6501235961914,156842.97799110413
7010000,7.01,[-932.326961517334],[973.21563721],[40.88867569],[317.91261703],8.524313926696777,-8.925107955932617,66.98133087158203,156940.96150517464
7015000,7.015,[-738.1572799682617],[1025.16027832],[287.00299835],[334.88096008],8.613242149353027,-8.547472953796387,67.7793960571289,157038.70318174362
7020000,7.02,[-614.7163848876953],[983.12335205],[368.40696716],[321.14909149],8.898872375488281,-8.631491661071777,66.93156433105469,157136.32870578766
7025000,7.0249999999999995,[-764.4991912841797],[1000.45269775],[235.95350647],[326.80993111],8.618855476379395,-9.082204818725586,66.58111572265625,157234.27847003937
7030000,7.029999999999999,[-863.3569412231445],[1051.52734375],[188.17040253],[343.49407977],8.78382396697998,-9.358658790588379,65.5538558959961,157332.2794253826
7035000,7.034999999999999,[-679.7380561828613],[997.64031982],[317.90226364],[325.89123397],8.73596477508545,-9.4309663772583,65.56903076171875,157430.35755491257
7040000,7.04,[-709.5190200805664],[966.7822876],[257.26326752],[315.81108584],8.551983833312988,-9.48307991027832,65.97499084472656,157528.49412226677
7045000,7.045,[-751.9643859863281],[980.43695068],[228.4725647],[320.2715461],8.432222366333008,-9.107428550720215,67.2898178100586,157626.20563864708
7050000,7.05,[-802.453857421875],[966.50335693],[164.04949951],[315.71996978],8.7993745803833,-9.323081970214844,65.90909576416016,157723.3116247654
7055000,7.055,[-385.8064842224121],[982.51751709],[596.71103287],[320.95118819],8.870207786560059,-8.955243110656738,66.7279052734375,157820.69235348701
7060000,7.06,[-909.9983177185059],[1019.09265137],[109.09433365],[332.89889661],8.771590232849121,-8.874436378479004,67.25276184082031,157918.10661625862
7065000,7.0649999999999995,[-527.8213272094727],[990.63031006],[462.80898285],[323.60132979],8.649914741516113,-9.145037651062012,66.95674133300781,158015.96536135674
7070000,7.069999999999999,[-882.0018768310547],[1032.96875],[150.96687317],[337.43169146],8.76145076751709,-9.179694175720215,66.66755676269531,158113.93036842346
7075000,7.074999999999999,[-695.9986152648926],[1032.80200195],[336.80338669],[337.3772212],8.606310844421387,-8.915785789489746,67.79146575927734,158211.4390513897
7080000,7.08,[-528.3719596862793],[1005.98071289],[477.6087532],[328.61572388],9.17040729522705,-8.279875755310059,68.04729461669922,158308.8505358696
7085000,7.085,[-567.8562088012695],[1019.27789307],[451.42168427],[332.95940804],9.123839378356934,-8.375067710876465,68.00202941894531,158406.04291176796
7090000,7.09,[-777.7540550231934],[965.97180176],[188.21774673],[315.54633087],9.312819480895996,-8.324030876159668,67.73346710205078,158503.35408759117
7095000,7.095,[-311.7378578186035],[1037.76098633],[726.02312851],[338.99713321],9.131255149841309,-8.491626739501953,67.84468078613281,158600.34197473526
7100000,7.1,[-831.122142791748],[1003.43212891],[172.30998611],[327.78319821],8.741299629211426,-9.013300895690918,67.5916748046875,158697.78472852707
7105000,7.1049999999999995,[-660.3102531433105],[955.92010498],[295.60985184],[312.26282298],8.591547012329102,-9.066657066345215,67.90896606445312,158795.25083708763
7110000,7.109999999999999,[-962.0130081176758],[997.75592041],[35.74291229],[325.92899629],8.328486442565918,-9.461983680725098,67.65458679199219,158892.83001565933
7115000,7.114999999999999,[-1060.1960792541504],[1070.03686523],[9.84078598],[349.54043804],8.49656867980957,-9.118441581726074,68.1695327758789,158990.38200592995
7120000,7.12,[-458.295711517334],[1018.9967041],[560.70099258],[332.86755428],8.664908409118652,-9.144545555114746,67.75971984863281,159087.18142962456
7125000,7.125,[-896.5894660949707],[1027.27758789],[130.6881218],[335.57260477],8.537152290344238,-9.168719291687012,68.094970703125,159183.76852464676
7130000,7.13,[-731.7385482788086],[1003.02734375],[271.28879547],[327.65097026],8.135337829589844,-9.62324047088623,68.03949737548828,159280.5819890499
7135000,7.135,[-901.8775520324707],[1027.0222168],[125.14466476],[335.48918472],8.220596313476562,-9.503671646118164,68.20156860351562,159376.8205192089
7140000,7.14,[-1002.8846817016602],[1028.25158691],[25.36690521],[335.89077329],8.450518608093262,-9.542791366577148,67.60525512695312,159473.04406642914
7145000,7.145,[-842.8223838806152],[981.06903076],[138.24664688],[320.47802268],8.671523094177246,-8.965729713439941,68.57169342041016,159569.19678282738
7150000,7.1499999999999995,[-282.15137481689453],[1010.50476074],[728.35338593],[330.09355863],8.67662239074707,-9.197688102722168,68.05534362792969,159665.22086930275
7155000,7.154999999999999,[-1022.9256401062012],[999.87567139],[-23.04996872],[326.62143849],8.056065559387207,-9.492661476135254,68.94559478759766,159761.36601996422
7160000,7.159999999999999,[-785.879997253418],[1003.43652344],[217.55652618],[327.78463373],8.217997550964355,-9.47031307220459,68.67292785644531,159857.62193918228
7165000,7.165,[-585.2088317871094],[1045.71081543],[460.50198364],[341.5940407],7.961584568023682,-9.561911582946777,69.1612548828125,159953.39384961128
7170000,7.17,[-380.43505477905273],[994.99285889],[614.55780411],[325.02640894],8.356114387512207,-9.216172218322754,69.1155776977539,160049.48970127106
